CUSTOMER_ID,CUSTOMER_NAME,AGE,MARITAL_STATUS,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,HOUSE_TYPE,SOCIAL_CLASS,CUSTOMER_EDUCATION_LEVEL,TENURE,SSN,STATE,IS_FRAUD
CUST01084,Customer_1084,67,Married,Employed,2,Owned,Lower,Bachelor,17,222-90-7424,WA,0
CUST01085,Customer_1085,73,Married,Retired,3,Leased,Lower,High School,4,408-63-9524,WA,0
CUST01086,Customer_1086,34,Divorced,Retired,6,Leased,Middle,High School,10,189-13-8142,FL,0
CUST01087,Customer_1087,63,Divorced,Employed,7,Leased,Upper,None,11,358-85-7937,OH,0
CUST01088,Customer_1088,29,Divorced,Retired,6,Owned,Middle,PhD,6,921-77-9457,NC,0
CUST01089,Customer_1089,45,Married,Retired,4,Owned,Middle,None,9,657-19-2881,TX,0
CUST01090,Customer_1090,22,Single,Unemployed,7,Owned,Upper,Master,8,893-35-9507,IL,0
CUST01091,Customer_1091,55,Single,Employed,6,Leased,Lower,PhD,2,885-71-2226,OH,0
CUST01092,Customer_1092,60,Widowed,Unemployed,5,Owned,Lower,None,8,265-76-4607,MI,0
CUST01093,Customer_1093,45,Married,Unemployed,1,Rented,Lower,Bachelor,7,461-18-5132,CA,0
CUST01094,Customer_1094,43,Married,Retired,5,Owned,Middle,Master,6,103-22-9279,MI,0
CUST01095,Customer_1095,33,Divorced,Self-Employed,3,Rented,Middle,Bachelor,12,778-96-9201,FL,0
CUST01096,Customer_1096,65,Single,Unemployed,5,Owned,Middle,Master,14,926-46-3285,MI,0
CUST01097,Customer_1097,74,Married,Retired,5,Leased,Middle,Bachelor,1,715-65-4893,GA,0
CUST01098,Customer_1098,26,Married,Unemployed,1,Leased,Upper,Bachelor,7,549-27-5463,IL,0
CUST01099,Customer_1099,35,Single,Unemployed,4,Rented,Upper,Bachelor,1,966-48-5656,TX,0
CUST01100,Customer_1100,55,Divorced,Retired,4,Owned,Middle,None,16,946-85-8117,NY,0
CUST01101,Customer_1101,40,Single,Self-Employed,1,Owned,Middle,Bachelor,18,104-85-1691,NC,1
CUST01102,Customer_1102,18,Single,Employed,6,Owned,Upper,PhD,9,131-41-4707,FL,0
CUST01103,Customer_1103,19,Divorced,Retired,7,Leased,Middle,Master,18,208-63-9285,GA,0
CUST01104,Customer_1104,32,Married,Employed,1,Owned,Middle,PhD,12,692-95-9053,FL,0
CUST01105,Customer_1105,77,Divorced,Unemployed,1,Owned,Lower,High School,17,833-24-6742,CA,1
CUST01106,Customer_1106,55,Divorced,Retired,1,Leased,Middle,PhD,19,180-78-9037,GA,0
CUST01107,Customer_1107,33,Single,Retired,4,Owned,Middle,PhD,12,207-55-2146,MI,1
CUST01108,Customer_1108,21,Divorced,Unemployed,5,Owned,Middle,High School,9,584-50-9009,WA,0
CUST01109,Customer_1109,64,Single,Self-Employed,2,Owned,Middle,Bachelor,15,344-76-6917,OH,0
CUST01110,Customer_1110,41,Married,Employed,6,Leased,Middle,None,4,756-95-2674,GA,0
CUST01111,Customer_1111,42,Divorced,Employed,3,Owned,Upper,Bachelor,6,112-65-2101,GA,0
CUST01112,Customer_1112,52,Married,Self-Employed,3,Owned,Lower,Master,11,504-56-6498,IL,0
CUST01113,Customer_1113,32,Married,Retired,5,Rented,Upper,None,4,110-61-8008,CA,0
CUST01114,Customer_1114,63,Single,Unemployed,7,Rented,Middle,None,10,123-45-4094,FL,0
CUST01115,Customer_1115,37,Married,Self-Employed,2,Rented,Middle,Bachelor,17,406-50-2273,NY,0
CUST01116,Customer_1116,61,Married,Self-Employed,3,Owned,Lower,PhD,15,549-16-1895,GA,1
CUST01117,Customer_1117,50,Widowed,Self-Employed,3,Leased,Middle,None,17,582-89-7369,NY,1
CUST01118,Customer_1118,27,Divorced,Retired,4,Rented,Lower,Master,17,400-40-5404,FL,0
CUST01119,Customer_1119,56,Widowed,Self-Employed,4,Leased,Lower,None,7,131-69-2204,WA,0
CUST01120,Customer_1120,22,Married,Retired,7,Rented,Lower,PhD,14,746-43-4401,CA,0
CUST01121,Customer_1121,62,Widowed,Employed,2,Leased,Middle,PhD,8,495-21-3156,NC,0
CUST01122,Customer_1122,41,Married,Self-Employed,3,Rented,Middle,PhD,19,286-85-2485,CA,1
CUST01123,Customer_1123,59,Married,Unemployed,2,Rented,Lower,High School,4,215-31-4822,NY,0
CUST01124,Customer_1124,32,Married,Unemployed,5,Leased,Lower,High School,6,642-47-5821,MI,0
CUST01125,Customer_1125,43,Divorced,Employed,6,Owned,Lower,None,18,565-25-1066,MI,0
CUST01126,Customer_1126,36,Divorced,Unemployed,7,Owned,Lower,PhD,5,712-93-1573,NY,0
CUST01127,Customer_1127,33,Single,Retired,4,Leased,Middle,None,12,925-90-8095,CA,0
CUST01128,Customer_1128,39,Divorced,Employed,2,Owned,Middle,Master,6,609-40-6313,WA,0
CUST01129,Customer_1129,21,Widowed,Self-Employed,7,Leased,Middle,Bachelor,6,110-35-4543,MI,0
CUST01130,Customer_1130,42,Married,Self-Employed,1,Owned,Middle,None,13,559-34-4835,IL,0
CUST01131,Customer_1131,25,Divorced,Self-Employed,1,Owned,Middle,None,16,751-94-8401,CA,0
CUST01132,Customer_1132,50,Divorced,Self-Employed,7,Owned,Middle,None,5,168-62-5128,GA,0
CUST01133,Customer_1133,23,Widowed,Retired,7,Owned,Upper,None,19,569-80-3941,NC,1
CUST01134,Customer_1134,18,Divorced,Retired,4,Leased,Upper,High School,2,589-88-6086,MI,0
CUST01135,Customer_1135,45,Married,Unemployed,3,Owned,Middle,None,2,599-91-1261,NC,0
CUST01136,Customer_1136,36,Single,Retired,7,Leased,Middle,High School,19,437-53-1018,MI,0
CUST01137,Customer_1137,72,Widowed,Retired,7,Rented,Middle,PhD,2,526-92-8093,OH,0
CUST01138,Customer_1138,34,Married,Employed,7,Leased,Middle,High School,6,129-88-8175,TX,0
CUST01139,Customer_1139,42,Widowed,Self-Employed,6,Rented,Middle,High School,3,888-22-9071,GA,1
CUST01140,Customer_1140,32,Single,Retired,5,Rented,Middle,PhD,5,118-13-4191,FL,0
CUST01141,Customer_1141,73,Married,Self-Employed,3,Rented,Middle,Bachelor,2,833-86-6699,GA,0
CUST01142,Customer_1142,66,Widowed,Unemployed,4,Leased,Middle,None,7,133-87-3363,TX,0
CUST01143,Customer_1143,28,Single,Self-Employed,4,Rented,Upper,Bachelor,6,769-34-6091,CA,0
CUST01144,Customer_1144,33,Married,Employed,4,Leased,Middle,PhD,4,185-98-1832,IL,0
CUST01145,Customer_1145,29,Widowed,Unemployed,7,Owned,Lower,PhD,14,959-90-2351,OH,0
CUST01146,Customer_1146,27,Married,Self-Employed,2,Rented,Middle,None,1,725-40-3799,TX,0
CUST01147,Customer_1147,32,Widowed,Retired,1,Owned,Lower,None,10,394-31-9651,NC,0
CUST01148,Customer_1148,70,Divorced,Retired,4,Owned,Middle,Master,6,138-41-4228,GA,0
CUST01149,Customer_1149,46,Widowed,Employed,2,Owned,Middle,Bachelor,13,476-36-6972,MI,0
CUST01150,Customer_1150,41,Divorced,Self-Employed,6,Rented,Lower,Master,7,924-69-2984,NY,0
CUST01151,Customer_1151,29,Single,Self-Employed,6,Leased,Middle,PhD,9,996-46-3790,GA,1
CUST01152,Customer_1152,29,Widowed,Unemployed,7,Leased,Middle,None,16,713-96-3890,WA,0
CUST01153,Customer_1153,52,Married,Self-Employed,3,Rented,Middle,High School,3,280-79-5294,TX,1
CUST01154,Customer_1154,64,Married,Unemployed,7,Owned,Upper,High School,9,752-50-1319,MI,0
CUST01155,Customer_1155,52,Divorced,Retired,1,Owned,Middle,Master,11,425-86-9423,GA,0
CUST01156,Customer_1156,58,Married,Unemployed,7,Rented,Middle,Master,14,427-71-1862,NC,1
CUST01157,Customer_1157,34,Married,Employed,2,Leased,Upper,None,11,295-72-1373,GA,1
CUST01158,Customer_1158,76,Divorced,Self-Employed,1,Rented,Upper,Bachelor,14,771-95-1639,GA,1
CUST01159,Customer_1159,69,Divorced,Retired,6,Leased,Lower,High School,16,623-41-6788,NC,0
CUST01160,Customer_1160,72,Divorced,Self-Employed,4,Owned,Middle,High School,15,905-17-7024,CA,0
CUST01161,Customer_1161,59,Single,Retired,3,Owned,Lower,None,12,264-57-4979,CA,1
CUST01162,Customer_1162,61,Widowed,Retired,2,Owned,Middle,PhD,18,553-78-6475,CA,0
CUST01163,Customer_1163,22,Divorced,Self-Employed,3,Owned,Middle,None,1,411-68-6373,WA,0
CUST01164,Customer_1164,27,Divorced,Self-Employed,5,Owned,Middle,Bachelor,10,161-64-4007,IL,0
CUST01165,Customer_1165,26,Widowed,Employed,2,Leased,Middle,High School,16,231-56-5648,WA,1
CUST01166,Customer_1166,47,Married,Employed,7,Rented,Middle,Master,2,756-48-7684,WA,0
CUST01167,Customer_1167,54,Single,Self-Employed,6,Leased,Middle,High School,16,353-63-9664,NY,0
CUST01168,Customer_1168,25,Single,Self-Employed,7,Owned,Middle,High School,1,627-70-4309,CA,0
CUST01169,Customer_1169,64,Widowed,Self-Employed,1,Rented,Middle,None,15,707-84-8857,MI,0
CUST01170,Customer_1170,52,Widowed,Unemployed,7,Leased,Middle,Bachelor,4,923-37-8616,IL,1
CUST01171,Customer_1171,54,Single,Employed,7,Leased,Middle,High School,13,413-87-1053,FL,0
CUST01172,Customer_1172,74,Divorced,Self-Employed,3,Rented,Middle,Bachelor,16,917-29-2818,NC,0
CUST01173,Customer_1173,54,Divorced,Retired,4,Leased,Middle,Bachelor,16,602-55-2415,IL,0
CUST01174,Customer_1174,18,Single,Unemployed,4,Owned,Middle,None,11,580-81-5368,NY,0
CUST01175,Customer_1175,65,Widowed,Employed,6,Leased,Middle,PhD,18,622-85-2618,NY,0
CUST01176,Customer_1176,72,Married,Employed,2,Owned,Lower,Master,3,392-89-2451,WA,0
CUST01177,Customer_1177,23,Single,Retired,7,Rented,Lower,Master,5,328-34-8419,NY,0
CUST01178,Customer_1178,51,Divorced,Unemployed,4,Rented,Upper,PhD,3,228-43-4642,WA,0
CUST01179,Customer_1179,47,Widowed,Retired,1,Rented,Middle,High School,14,173-20-4386,OH,0
CUST01180,Customer_1180,27,Single,Retired,3,Leased,Lower,Master,17,178-97-5058,CA,0
CUST01181,Customer_1181,35,Divorced,Self-Employed,1,Rented,Middle,Bachelor,18,106-63-7795,TX,0
CUST01182,Customer_1182,71,Divorced,Unemployed,6,Leased,Middle,High School,10,646-60-1830,GA,1
CUST01183,Customer_1183,42,Divorced,Self-Employed,3,Rented,Middle,Master,3,755-96-4277,TX,1
CUST01184,Customer_1184,51,Divorced,Unemployed,4,Owned,Middle,PhD,4,209-29-6943,TX,0
CUST01185,Customer_1185,66,Divorced,Unemployed,3,Leased,Middle,PhD,12,677-89-4654,IL,0
CUST01186,Customer_1186,45,Single,Unemployed,5,Owned,Lower,High School,18,895-34-5608,IL,0
CUST01187,Customer_1187,73,Single,Retired,7,Leased,Middle,Bachelor,19,691-34-4319,WA,0
CUST01188,Customer_1188,48,Widowed,Unemployed,7,Rented,Middle,Bachelor,14,844-61-6512,MI,0
CUST01189,Customer_1189,79,Married,Employed,7,Leased,Middle,High School,17,660-80-9742,WA,1
CUST01190,Customer_1190,27,Widowed,Self-Employed,3,Owned,Middle,Master,10,459-41-9219,CA,0
CUST01191,Customer_1191,73,Married,Unemployed,5,Leased,Lower,Master,4,530-92-8934,MI,0
CUST01192,Customer_1192,24,Married,Unemployed,5,Rented,Lower,PhD,9,762-74-9482,WA,0
CUST01193,Customer_1193,68,Single,Retired,3,Leased,Lower,PhD,2,346-50-5912,GA,0
CUST01194,Customer_1194,59,Married,Self-Employed,6,Owned,Upper,None,13,274-56-6902,WA,0
CUST01195,Customer_1195,52,Widowed,Retired,7,Rented,Lower,Master,7,552-68-1913,MI,0
CUST01196,Customer_1196,72,Widowed,Self-Employed,7,Rented,Upper,Bachelor,7,541-92-3345,GA,0
CUST01197,Customer_1197,57,Married,Employed,7,Rented,Middle,Master,1,509-65-6629,IL,0
CUST01198,Customer_1198,61,Married,Self-Employed,2,Leased,Middle,PhD,19,262-20-7778,NY,0
CUST01199,Customer_1199,64,Divorced,Employed,2,Rented,Middle,Bachelor,9,579-90-9910,NY,0
CUST01200,Customer_1200,70,Widowed,Self-Employed,5,Leased,Middle,Master,15,249-42-8381,FL,0
CUST01201,Customer_1201,32,Divorced,Employed,6,Rented,Middle,None,10,364-27-2404,OH,0
CUST01202,Customer_1202,70,Single,Employed,4,Rented,Lower,PhD,13,549-43-9362,IL,0
CUST01203,Customer_1203,54,Married,Unemployed,2,Leased,Middle,PhD,9,967-17-9127,FL,0
CUST01204,Customer_1204,19,Divorced,Unemployed,2,Leased,Upper,None,14,180-73-9627,TX,0
CUST01205,Customer_1205,74,Single,Employed,1,Owned,Middle,High School,4,410-24-1593,OH,1
CUST01206,Customer_1206,65,Divorced,Unemployed,2,Leased,Middle,Master,19,407-94-5130,CA,1
CUST01207,Customer_1207,73,Widowed,Unemployed,2,Leased,Middle,Bachelor,9,475-10-6997,NY,0
CUST01208,Customer_1208,65,Married,Employed,5,Rented,Middle,Bachelor,1,269-71-8454,CA,0
CUST01209,Customer_1209,39,Divorced,Unemployed,4,Owned,Middle,PhD,19,796-56-6849,NY,0
CUST01210,Customer_1210,39,Divorced,Self-Employed,3,Leased,Middle,PhD,1,454-73-7137,GA,0
CUST01211,Customer_1211,35,Divorced,Retired,4,Leased,Lower,Master,9,269-38-7978,GA,0
CUST01212,Customer_1212,43,Single,Unemployed,5,Owned,Lower,Master,15,494-30-9942,CA,0
CUST01213,Customer_1213,20,Divorced,Employed,1,Rented,Middle,Master,8,880-78-4796,NC,0
CUST01214,Customer_1214,64,Single,Unemployed,2,Owned,Upper,None,4,598-94-5740,NY,0
CUST01215,Customer_1215,64,Divorced,Employed,2,Rented,Middle,High School,5,841-85-8240,IL,0
CUST01216,Customer_1216,79,Married,Unemployed,1,Leased,Middle,Master,14,640-40-4053,GA,0
CUST01217,Customer_1217,52,Widowed,Self-Employed,1,Rented,Lower,High School,11,829-47-3225,CA,0
CUST01218,Customer_1218,79,Single,Self-Employed,6,Rented,Middle,None,10,264-64-9634,TX,0
CUST01219,Customer_1219,31,Widowed,Unemployed,7,Owned,Middle,Bachelor,10,440-68-3779,TX,0
CUST01220,Customer_1220,47,Single,Retired,2,Rented,Middle,High School,7,458-46-4238,NY,1
CUST01221,Customer_1221,66,Divorced,Unemployed,6,Leased,Lower,None,18,861-90-3421,CA,1
CUST01222,Customer_1222,66,Married,Employed,2,Owned,Lower,PhD,5,423-11-7806,CA,0
CUST01223,Customer_1223,65,Single,Self-Employed,1,Owned,Middle,None,16,736-84-6037,OH,0
CUST01224,Customer_1224,46,Single,Unemployed,2,Leased,Lower,Bachelor,15,917-22-4357,TX,0
CUST01225,Customer_1225,22,Single,Employed,7,Leased,Middle,Bachelor,1,502-78-2973,IL,0
CUST01226,Customer_1226,71,Single,Self-Employed,3,Leased,Upper,PhD,4,393-18-9495,FL,0
CUST01227,Customer_1227,41,Married,Self-Employed,6,Rented,Lower,None,11,507-10-3117,WA,0
CUST01228,Customer_1228,58,Single,Self-Employed,4,Owned,Middle,None,4,612-53-5589,TX,0
CUST01229,Customer_1229,26,Widowed,Retired,4,Rented,Upper,Bachelor,17,156-88-8464,IL,0
CUST01230,Customer_1230,76,Widowed,Retired,6,Rented,Middle,PhD,9,294-42-1785,IL,1
CUST01231,Customer_1231,33,Married,Retired,7,Owned,Upper,None,16,214-85-2022,NC,0
CUST01232,Customer_1232,79,Single,Retired,5,Rented,Middle,PhD,3,414-98-3923,TX,0
CUST01233,Customer_1233,62,Widowed,Retired,6,Owned,Middle,PhD,1,717-19-8862,WA,0
CUST01234,Customer_1234,38,Divorced,Employed,2,Leased,Upper,High School,13,927-91-6695,NY,0
CUST01235,Customer_1235,40,Single,Self-Employed,7,Rented,Middle,PhD,16,973-71-4385,CA,0
CUST01236,Customer_1236,78,Single,Employed,2,Rented,Middle,High School,19,907-34-8593,NC,1
CUST01237,Customer_1237,54,Divorced,Retired,2,Rented,Middle,Master,15,936-50-3089,OH,0
CUST01238,Customer_1238,60,Single,Retired,6,Leased,Lower,Master,15,243-57-7050,GA,0
CUST01239,Customer_1239,55,Divorced,Employed,4,Leased,Upper,High School,2,630-67-1228,WA,0
CUST01240,Customer_1240,32,Married,Employed,2,Rented,Upper,Master,12,142-33-9093,NY,1
CUST01241,Customer_1241,26,Widowed,Employed,1,Leased,Upper,Bachelor,14,553-39-6987,WA,0
CUST01242,Customer_1242,18,Married,Retired,2,Rented,Middle,High School,8,485-22-5623,WA,0
CUST01243,Customer_1243,43,Married,Retired,6,Leased,Middle,PhD,19,727-91-4311,OH,0
CUST01244,Customer_1244,60,Divorced,Self-Employed,1,Rented,Upper,PhD,19,253-87-4317,NC,1
CUST01245,Customer_1245,36,Widowed,Employed,7,Leased,Middle,None,17,241-54-1538,CA,0
CUST01246,Customer_1246,31,Divorced,Self-Employed,6,Owned,Lower,PhD,17,991-79-4957,GA,0
CUST01247,Customer_1247,42,Divorced,Unemployed,2,Leased,Middle,High School,11,590-45-5219,CA,0
CUST01248,Customer_1248,32,Married,Employed,6,Owned,Upper,High School,16,940-74-6952,IL,0
CUST01249,Customer_1249,44,Married,Self-Employed,4,Owned,Lower,None,2,978-24-9173,NC,0
CUST01250,Customer_1250,52,Single,Unemployed,3,Leased,Lower,High School,5,258-33-6799,CA,0
CUST01251,Customer_1251,34,Married,Retired,4,Leased,Upper,Bachelor,13,222-51-4023,IL,1
CUST01252,Customer_1252,19,Widowed,Employed,1,Owned,Middle,Bachelor,3,108-26-5036,IL,1
CUST01253,Customer_1253,24,Single,Employed,7,Leased,Middle,High School,16,175-93-4859,FL,1
CUST01254,Customer_1254,43,Single,Self-Employed,6,Rented,Middle,PhD,4,771-28-6026,OH,0
CUST01255,Customer_1255,28,Divorced,Self-Employed,2,Leased,Middle,PhD,7,202-27-7156,MI,1
CUST01256,Customer_1256,67,Widowed,Retired,1,Owned,Middle,None,5,401-97-9968,WA,0
CUST01257,Customer_1257,28,Widowed,Retired,3,Rented,Middle,Master,11,218-68-8044,WA,0
CUST01258,Customer_1258,19,Divorced,Self-Employed,4,Owned,Middle,Master,2,348-84-7641,WA,0
CUST01259,Customer_1259,56,Divorced,Self-Employed,6,Owned,Middle,Bachelor,16,391-18-4989,FL,0
CUST01260,Customer_1260,56,Married,Unemployed,6,Leased,Lower,High School,17,433-56-3061,TX,0
CUST01261,Customer_1261,59,Married,Retired,1,Owned,Middle,None,15,380-89-8580,TX,1
CUST01262,Customer_1262,27,Married,Employed,2,Leased,Lower,None,4,760-41-5477,WA,0
CUST01263,Customer_1263,60,Single,Self-Employed,5,Owned,Middle,None,6,363-46-5654,FL,0
CUST01264,Customer_1264,71,Married,Unemployed,3,Leased,Middle,High School,5,871-80-2758,NC,0
CUST01265,Customer_1265,55,Single,Retired,7,Leased,Middle,Master,12,949-16-1430,IL,0
CUST01266,Customer_1266,42,Divorced,Self-Employed,5,Owned,Middle,PhD,17,865-35-8707,GA,0
CUST01267,Customer_1267,47,Widowed,Self-Employed,3,Rented,Middle,None,17,161-31-8426,NC,0
CUST01268,Customer_1268,68,Widowed,Unemployed,5,Owned,Upper,Master,19,275-56-7491,WA,0
CUST01269,Customer_1269,26,Widowed,Self-Employed,4,Rented,Upper,High School,14,413-22-8498,CA,0
CUST01270,Customer_1270,62,Married,Retired,4,Owned,Upper,None,5,659-91-7310,NY,0
CUST01271,Customer_1271,34,Widowed,Unemployed,6,Leased,Lower,High School,8,769-65-7029,TX,0
CUST01272,Customer_1272,72,Widowed,Retired,4,Owned,Middle,PhD,6,483-92-8344,NY,0
CUST01273,Customer_1273,26,Divorced,Unemployed,5,Leased,Lower,Bachelor,2,317-92-3105,NY,0
CUST01274,Customer_1274,50,Single,Retired,3,Owned,Lower,High School,16,734-91-4770,MI,0
CUST01275,Customer_1275,42,Widowed,Retired,5,Owned,Middle,Master,11,266-98-8142,NC,1
CUST01276,Customer_1276,48,Single,Employed,4,Rented,Middle,Bachelor,19,504-98-2046,TX,0
CUST01277,Customer_1277,41,Married,Retired,5,Leased,Middle,Master,16,573-26-2664,IL,0
CUST01278,Customer_1278,20,Divorced,Employed,3,Rented,Middle,High School,13,412-61-2539,NC,1
CUST01279,Customer_1279,71,Widowed,Self-Employed,1,Owned,Lower,PhD,1,567-79-2320,NC,0
CUST01280,Customer_1280,51,Widowed,Employed,2,Leased,Lower,Bachelor,9,112-76-4652,MI,0
CUST01281,Customer_1281,55,Widowed,Employed,3,Rented,Middle,High School,10,270-88-4843,FL,0
CUST01282,Customer_1282,50,Married,Unemployed,3,Leased,Lower,Bachelor,13,205-37-6184,MI,0
CUST01283,Customer_1283,50,Single,Employed,3,Leased,Middle,High School,11,361-93-6645,WA,0
CUST01284,Customer_1284,55,Widowed,Employed,4,Rented,Middle,Master,15,164-40-4147,FL,0
CUST01285,Customer_1285,44,Widowed,Self-Employed,2,Owned,Middle,Master,1,231-13-2009,GA,0
CUST01286,Customer_1286,26,Married,Retired,3,Leased,Upper,PhD,3,713-32-4757,GA,0
CUST01287,Customer_1287,19,Divorced,Retired,2,Owned,Middle,None,19,228-94-9877,MI,0
CUST01288,Customer_1288,51,Widowed,Retired,5,Leased,Middle,High School,9,721-39-6416,CA,0
CUST01289,Customer_1289,29,Single,Employed,4,Leased,Middle,High School,16,446-91-6444,FL,0
CUST01290,Customer_1290,46,Widowed,Employed,5,Rented,Lower,Master,17,216-18-8050,MI,0
CUST01291,Customer_1291,55,Divorced,Self-Employed,4,Leased,Upper,High School,3,754-74-3997,CA,0
CUST01292,Customer_1292,54,Divorced,Self-Employed,7,Leased,Upper,None,14,705-34-6742,IL,0
CUST01293,Customer_1293,28,Single,Employed,4,Owned,Middle,None,4,395-21-8488,FL,0
CUST01294,Customer_1294,58,Divorced,Unemployed,5,Leased,Middle,Master,3,831-79-6715,GA,0
CUST01295,Customer_1295,76,Married,Self-Employed,4,Leased,Upper,None,5,674-78-6071,IL,0
CUST01296,Customer_1296,40,Divorced,Self-Employed,6,Owned,Upper,Master,15,887-78-5881,MI,0
CUST01297,Customer_1297,25,Divorced,Employed,4,Rented,Middle,Master,2,627-95-5542,CA,1
CUST01298,Customer_1298,49,Widowed,Self-Employed,1,Leased,Middle,PhD,13,198-85-1036,OH,0
CUST01299,Customer_1299,56,Divorced,Self-Employed,6,Leased,Middle,Master,8,322-39-1232,OH,0
CUST01300,Customer_1300,42,Divorced,Employed,6,Rented,Upper,PhD,6,294-25-5981,OH,0
CUST01301,Customer_1301,55,Married,Retired,3,Rented,Upper,Bachelor,5,891-34-4517,CA,0
CUST01302,Customer_1302,65,Married,Retired,4,Owned,Upper,Master,7,718-70-9507,IL,0
CUST01303,Customer_1303,53,Divorced,Retired,1,Leased,Upper,None,7,569-78-8607,MI,0
CUST01304,Customer_1304,67,Widowed,Unemployed,7,Leased,Lower,None,6,477-84-9868,GA,0
CUST01305,Customer_1305,27,Divorced,Unemployed,6,Leased,Middle,High School,10,207-78-6608,TX,0
CUST01306,Customer_1306,36,Divorced,Employed,7,Owned,Middle,High School,19,828-58-2842,NC,0
CUST01307,Customer_1307,52,Married,Self-Employed,5,Owned,Lower,Master,9,485-71-9068,WA,0
CUST01308,Customer_1308,34,Divorced,Employed,2,Rented,Middle,High School,4,163-26-3117,MI,0
CUST01309,Customer_1309,79,Divorced,Unemployed,3,Leased,Lower,PhD,12,631-11-9570,CA,1
CUST01310,Customer_1310,60,Divorced,Retired,7,Owned,Middle,Master,16,734-90-1188,CA,0
CUST01311,Customer_1311,43,Married,Unemployed,1,Leased,Middle,None,12,346-49-7935,TX,0
CUST01312,Customer_1312,65,Married,Employed,5,Leased,Lower,High School,11,683-47-3744,NY,0
CUST01313,Customer_1313,78,Married,Unemployed,1,Leased,Upper,High School,13,397-42-7205,WA,0
CUST01314,Customer_1314,18,Married,Retired,6,Leased,Middle,Bachelor,17,880-52-9111,IL,1
CUST01315,Customer_1315,52,Married,Employed,5,Owned,Middle,High School,2,369-86-1008,WA,1
CUST01316,Customer_1316,44,Single,Unemployed,4,Rented,Middle,High School,19,774-94-3497,CA,0
CUST01317,Customer_1317,64,Divorced,Self-Employed,5,Owned,Middle,PhD,17,712-16-8661,NC,0
CUST01318,Customer_1318,37,Widowed,Retired,3,Owned,Upper,PhD,19,539-47-9318,NC,1
CUST01319,Customer_1319,38,Single,Unemployed,5,Leased,Lower,PhD,10,932-29-9636,WA,0
CUST01320,Customer_1320,65,Divorced,Retired,6,Rented,Middle,Master,17,288-82-8016,OH,0
CUST01321,Customer_1321,73,Widowed,Unemployed,4,Leased,Middle,Bachelor,2,552-62-4546,GA,0
CUST01322,Customer_1322,26,Widowed,Retired,1,Owned,Upper,None,8,463-55-8763,CA,0
CUST01323,Customer_1323,56,Widowed,Self-Employed,7,Rented,Middle,None,17,534-61-7366,MI,1
CUST01324,Customer_1324,66,Married,Unemployed,4,Rented,Upper,Bachelor,6,927-86-4312,GA,0
CUST01325,Customer_1325,28,Single,Self-Employed,4,Rented,Middle,None,15,876-49-1845,NC,0
CUST01326,Customer_1326,59,Widowed,Unemployed,1,Leased,Lower,PhD,7,166-28-4308,NY,0
CUST01327,Customer_1327,78,Divorced,Unemployed,1,Owned,Upper,Bachelor,12,459-25-2603,CA,0
CUST01328,Customer_1328,70,Married,Employed,2,Owned,Middle,Bachelor,13,129-91-3301,NC,0
CUST01329,Customer_1329,30,Widowed,Retired,7,Owned,Middle,Master,17,683-53-4242,NC,0
CUST01330,Customer_1330,79,Married,Unemployed,6,Owned,Middle,High School,7,322-15-1981,TX,0
CUST01331,Customer_1331,40,Divorced,Self-Employed,3,Rented,Middle,Bachelor,15,708-50-9710,MI,0
CUST01332,Customer_1332,47,Widowed,Unemployed,6,Leased,Middle,PhD,9,232-92-1773,CA,0
CUST01333,Customer_1333,36,Widowed,Unemployed,3,Rented,Middle,Master,8,758-95-2385,GA,0
CUST01334,Customer_1334,61,Divorced,Self-Employed,7,Rented,Middle,High School,2,527-91-8220,CA,0
CUST01335,Customer_1335,25,Single,Unemployed,3,Leased,Lower,High School,2,296-25-4038,NC,0
CUST01336,Customer_1336,62,Widowed,Unemployed,6,Rented,Lower,PhD,15,514-36-1809,IL,0
CUST01337,Customer_1337,21,Married,Retired,4,Leased,Middle,None,2,547-46-3749,NY,0
CUST01338,Customer_1338,70,Divorced,Employed,5,Rented,Middle,PhD,3,842-35-9033,NC,0
CUST01339,Customer_1339,38,Divorced,Employed,2,Owned,Lower,High School,4,110-56-9550,MI,0
CUST01340,Customer_1340,50,Single,Self-Employed,7,Owned,Upper,PhD,7,357-68-7600,GA,0
CUST01341,Customer_1341,32,Divorced,Retired,3,Rented,Middle,Bachelor,4,407-66-6870,NC,1
CUST01342,Customer_1342,24,Married,Employed,4,Leased,Upper,Master,12,522-43-5277,CA,0
CUST01343,Customer_1343,19,Married,Retired,5,Leased,Middle,Master,16,233-53-3926,MI,0
CUST01344,Customer_1344,78,Widowed,Self-Employed,5,Rented,Lower,None,11,404-31-5670,OH,0
CUST01345,Customer_1345,26,Divorced,Employed,4,Rented,Upper,None,13,106-15-2879,TX,0
CUST01346,Customer_1346,21,Married,Self-Employed,7,Leased,Middle,High School,17,612-32-5465,IL,0
CUST01347,Customer_1347,49,Single,Retired,7,Owned,Middle,High School,17,233-47-5081,GA,0
CUST01348,Customer_1348,77,Divorced,Retired,6,Rented,Middle,None,13,391-14-6595,NC,0
CUST01349,Customer_1349,23,Divorced,Unemployed,2,Leased,Lower,Bachelor,2,283-53-7384,OH,0
CUST01350,Customer_1350,33,Single,Unemployed,6,Owned,Middle,High School,15,190-70-4369,FL,1
